3200,785,6967944
115,21217,840,50278,854,47301,1111,49731,1268,50278,1601,59022,1679,32051,1708,48557,1854,51371,2412,23942,2542,21884,2587,53010,2617,23889,2723,52464,2985,52681,2990,53010,3037,56289,
278,13047,533,12382,1043,5510,1052,9234,1075,14182,1302,10484,1407,15316,1497,13722,1624,13472,1927,14607,2040,15174,2163,11176,2244,12763,2251,14323,2363,14323,3029,13189,3065,12274,
141,1872,280,36253,319,28056,720,37362,1057,39212,1167,21874,1175,32164,1596,38842,1654,36993,1693,39582,1703,34033,1767,39952,1823,36623,1857,39582,1941,38472,2049,9487,2649,13767,
152,4380,256,2128,1240,9641,1483,9398,1490,3807,1577,2995,1589,2402,1933,967,2262,8953,2288,2916,2319,2999,2323,1805,2379,2317,2389,9339,2645,8104,2909,6310,3187,4086,
236,25485,399,47517,441,13247,456,12044,477,7595,494,20950,1129,6615,1308,12616,1689,33029,1766,23559,1827,9590,1959,8828,2060,6720,3019,3064,3068,7857,3134,10752,3191,5618,
225,11831,278,13760,300,13117,533,11919,753,13245,1075,11959,1122,10817,1158,13374,1164,13888,1337,12860,1367,4969,1415,12525,1852,11959,1951,13503,2409,12474,2496,11574,2698,11959,
68,18447,257,18857,331,19882,663,2183,1133,18652,1210,21316,1486,19062,1525,17857,1756,11868,1799,3302,1865,4780,2430,20497,2477,17687,2545,21632,2906,22341,2927,22341,2935,21726,
169,97056,457,39115,585,341783,649,353050,1064,236434,1162,41518,1283,29755,1315,111084,1466,16022,1873,169489,1934,55264,1995,229240,2254,167162,2358,64132,2480,29124,2584,87027,3041,84983,
145,6827,676,10758,1070,10037,1321,321802,1338,29491,1427,55307,1688,24235,2069,53973,2160,37776,2390,22473,2461,11085,2493,221986,2672,20281,2746,22596,2968,13628,3001,495901,3173,120541,
243,53340,250,70491,514,69826,614,36889,820,65794,826,60515,1020,32378,1125,62607,1350,42908,1750,42189,1884,65170,1934,56858,2382,35523,2556,70491,2571,21031,2997,48639,3178,46041,
52,24800,396,35339,465,20898,507,34955,728,16959,1177,18411,1293,26048,1424,40333,1551,37644,1645,26146,1702,33801,1733,15315,2056,41101,2291,25032,2351,8641,2767,29174,3073,36108,
323,6285,615,5926,892,6345,1070,6285,1082,5626,1321,5746,1334,6225,1877,5746,1973,6045,2069,5986,2371,6405,2436,4200,2493,6285,2746,6105,2754,2354,3107,5746,3173,5507,
50,20522,73,8463,399,20736,456,11117,486,20736,956,11920,1029,9580,1129,6550,1193,12958,1689,20736,1827,9880,1901,21465,1959,9787,2060,6462,2316,15333,2844,17500,2933,10368,
751,8667,1029,9326,1157,10174,1193,9797,1871,9044,1901,8949,1963,7894,2060,6074,2089,8761,2316,9892,2520,9703,2576,9421,2632,9986,2844,10268,2910,9421,2933,9138,2999,8478,
94,11192,120,13474,230,16169,377,14822,730,13474,900,15570,920,14349,940,13774,1117,14223,1474,12307,2076,13474,2091,16169,2586,16020,2682,15271,2747,13923,2821,14972,2872,14522,
660,43126,767,22587,858,30497,973,21130,1403,19896,1584,10435,1996,45332,2290,13204,2440,42471,2601,15772,2765,18570,2791,13549,2832,8454,2835,42031,2853,23164,2926,43930,3117,16599,
144,9775,408,14719,451,16674,565,20401,651,8251,693,21709,727,8720,944,22381,1211,13144,2102,18914,2303,8490,2551,7571,2552,21933,2559,19366,2856,22157,2880,23052,3133,5954,
46,14920,62,14505,65,14643,849,14505,1159,13124,1256,13953,1305,14091,1345,10827,1353,12847,1426,6721,1462,8795,1607,14643,2046,12783,2141,13953,2683,14505,2721,8825,2905,13815,
640,3816,725,3697,1087,3936,1179,3777,1381,3706,1683,3816,1744,3976,1846,4294,2053,4055,2328,3697,2413,3856,2611,3816,2748,4135,2784,4174,2803,4294,2903,3737,3115,4095,
18,8590,137,7923,167,8256,448,8089,513,7160,635,7672,847,7589,1369,7506,1461,8340,1687,7672,1776,8923,1876,8089,1912,8256,1935,8590,2101,8006,2865,8506,3021,2835,
102,37749,270,22824,296,13224,721,22694,738,13369,866,37037,896,38105,921,2396,995,6179,1165,18186,1209,19034,1522,7491,1649,11243,1674,33120,2675,13498,2717,24909,3123,16742,
94,10500,132,10508,226,10273,773,24519,782,49659,1033,44112,1492,14462,1594,32241,1707,58936,1810,21237,2014,10503,2057,40314,2084,59482,2586,54571,2594,20109,2705,11350,2963,47134,
691,40180,742,36078,813,44069,1063,45797,1102,30974,1116,42340,1264,39316,1945,15615,2176,27136,2490,44501,2506,20456,2677,27703,2744,38390,2762,18218,2789,25781,3102,40612,3188,12570,
78,4620,383,2716,570,4511,717,7907,740,2435,780,4985,836,2324,1452,2909,1907,4175,2043,7829,2252,6181,2267,3484,2462,6006,2739,1234,2804,7359,2850,5636,2942,8298,
45,26158,49,9948,100,5483,382,4518,678,13147,778,6498,1010,27308,1041,29895,1562,30183,2088,3232,2222,18112,2444,10499,2668,9842,2944,29608,2951,7659,3032,6091,3194,12461,
52,28070,396,55583,492,34955,702,17198,1177,18974,1424,43691,1551,55583,1645,29762,1702,39001,1733,15315,1751,26549,2045,58637,2056,48356,2351,8554,2767,30330,2805,35268,3073,61081,
59,25997,207,45342,422,44918,538,43647,760,26800,879,30240,1356,39833,1554,29833,1677,40680,1745,41952,1770,15851,1953,8456,2345,42799,2656,18848,2884,46189,3092,30236,3108,22488,
392,102083,546,146113,871,18259,1068,42392,1086,37521,1261,170344,1369,22566,1463,92501,1590,165393,1686,14548,1776,20358,1784,55946,1867,32872,1935,9585,2225,33392,2233,184956,2802,14264,
75,45461,360,30801,948,14758,1255,182437,1377,68206,1582,44875,1648,12414,1781,29555,2018,185139,2138,187047,2146,66715,2197,202316,2471,99523,2644,39576,2787,66927,3160,16769,3161,13319,
138,32097,154,69198,274,29250,358,235115,419,18664,563,72447,1390,64419,1422,195781,1786,34134,1954,111009,2005,55895,2145,45445,2423,93174,2745,202096,2756,116839,3057,238318,3199,275777,
181,8036,222,7815,279,6635,297,6856,710,7594,1151,7225,1259,7446,1320,7078,1626,7667,1668,7151,1794,7373,1796,8036,1892,7151,2071,7594,2529,7594,2579,7667,2771,7373,
18,6540,167,7298,501,7160,539,7229,698,7298,847,6196,1168,6471,1461,7091,1831,6403,1876,6885,1912,6403,1957,7298,2555,6678,2592,6816,2854,6540,2865,6609,2943,6196,
269,26127,491,69826,614,38894,820,60311,904,133001,925,139716,1399,52356,1430,71818,1547,92099,1750,45858,1884,174816,2271,30555,2382,34827,2538,37860,2556,172471,2997,47593,3178,39091,
117,11379,308,10394,351,10176,463,10832,576,11926,874,11598,954,10942,1078,10504,1225,10832,1278,8035,1504,10723,1514,11270,1633,11817,2354,10350,2660,11817,2770,10723,2837,10066,
50,4625,255,3971,284,4189,395,4233,427,4320,444,4320,1129,4014,1717,4320,1943,4538,1959,4582,1977,4058,2136,3801,2868,3971,3039,4233,3134,4364,3163,4538,3190,4713,
29,16895,430,23903,648,9208,1000,16254,1051,22425,1287,23657,1460,23164,1682,13531,1840,21727,1968,23164,2245,24396,2441,19348,2476,14206,2598,7912,2809,20002,2891,26121,3143,25628,
126,54142,130,12236,387,48360,542,35114,545,56245,641,15608,711,48886,938,17960,968,48886,1184,21605,1199,14917,1834,10268,2575,5394,3024,5783,3055,27571,3083,13191,3130,48360,
60,17229,685,17756,714,17932,1779,12960,1828,12495,1853,16877,1955,18635,2014,11319,2031,18987,2207,15998,2311,12888,2377,18811,2485,12434,2676,16877,2703,16877,2763,16899,3090,18284,
329,7977,650,7977,664,6914,687,8205,1093,7825,1146,7142,1157,6914,1200,6990,1341,8053,1564,8129,1632,6990,1746,8129,1838,8281,2004,6990,2095,8281,2910,7370,2999,7294,
79,6269,464,2639,610,14109,961,1173,1005,21329,1027,11765,1139,38086,1355,6510,1404,14536,1660,6059,1930,2908,2215,8509,2356,6806,2458,17876,2635,8142,2965,7382,3193,6331,
90,28159,273,11175,447,46403,465,21787,686,7400,907,37830,1135,16608,1293,28762,1551,45930,1647,15710,1702,36401,1880,22125,2139,17913,2351,9514,2767,26286,2807,11640,2931,12170,
8,7727,119,9413,236,22487,292,21636,441,15694,867,8318,885,5820,905,8731,1032,8940,1193,14829,1308,13864,1689,33029,1905,5516,2277,7269,2632,12917,2815,6662,3038,17096,
146,13133,219,16561,266,24201,630,9291,689,19918,989,22888,1067,25488,1253,23171,1576,13341,2285,23943,2795,8565,2826,23943,2928,13705,2972,27548,3044,18654,3166,11370,3182,20953,
51,27444,188,29140,238,28574,242,20501,551,24629,626,22106,911,30838,1237,28574,1276,28857,1358,11203,1614,28857,1967,27443,2240,30555,2318,15647,2336,26329,2491,28292,3197,25745,
210,34270,313,166994,369,42583,374,27785,540,88771,923,48481,1088,17907,1472,4612,1546,55554,1556,192597,2050,114351,2383,22106,2414,92486,2714,40271,2919,20776,2988,18516,3049,24985,
450,6717,658,250304,779,7309,953,64804,955,44513,1197,24084,1357,365598,1395,14298,1428,19242,1881,12842,2030,11069,2106,5088,2143,33343,2421,23019,2522,31542,2890,58529,2936,336820,
1,11492,120,10928,203,3437,460,10478,560,2286,730,11717,928,10140,1271,6179,1297,8392,1606,10816,1843,6384,2182,11943,2272,7101,2289,2799,2406,11492,2885,9262,2964,5110,
92,31968,162,28679,859,47300,1052,8574,1136,33470,1258,46399,1558,48651,1923,8963,2065,8784,2295,7752,2315,11397,2396,6342,2402,49102,2464,5945,2706,19521,3029,43696,3065,14297,
398,27465,434,68716,616,42811,623,63673,636,56738,943,58629,1279,46696,1352,62412,1360,22364,1724,61151,1866,60521,2657,59260,2667,64934,2915,61782,3004,26512,3082,61782,3165,57999,
51,10269,238,10692,242,11010,302,10481,551,10057,626,9845,690,11328,1265,9215,1358,10156,1615,11433,1753,11539,1985,10481,2258,10798,2318,10587,2336,10375,2665,9634,3145,9951,
266,38183,372,42906,689,20498,879,26001,1067,30890,1248,38576,1439,39757,1677,37789,1745,35821,2273,36608,2345,41332,2524,39364,2656,19641,2795,8308,3003,10284,3044,18855,3108,24664,
278,12034,483,12382,487,11919,557,12150,1043,5865,1075,12034,1158,11109,1164,12613,1302,11265,1367,5597,1497,10877,1624,12382,1891,11687,2163,11504,2244,12497,2363,11109,3137,10646,
194,19232,258,25738,380,24039,553,25738,759,9288,884,22582,1073,20846,1182,6715,1191,25368,1309,20070,1725,24767,1760,24524,2205,25738,2679,22096,2691,25253,2719,25738,3099,15976,
252,14002,267,57414,325,56331,326,52540,752,56873,827,50373,865,42939,1053,49831,1400,39420,1644,57956,1829,48682,2000,56873,2214,50915,2539,38913,2914,55789,3058,57956,3155,55248,
22,2889,57,7239,151,6035,166,7310,341,5505,424,7169,426,2583,709,6607,719,6396,741,6466,964,6747,1212,2236,1294,6888,1730,1972,2355,7591,2420,909,3075,1777,
553,19770,720,18987,1001,18792,1348,20162,1653,17349,1703,19770,1767,20749,1791,20749,1823,19183,1857,20553,1941,18596,2259,13203,2530,20553,2612,18987,3002,19770,3157,17813,3180,20749,
59,23680,89,43547,142,18783,207,41325,215,42214,422,45324,508,45342,760,30547,1356,45769,1761,25733,1770,15394,2388,43102,2570,46657,2664,21009,2958,47990,3043,44436,3092,28810,
513,7229,569,8481,1114,13977,1152,9945,1161,13585,1389,11756,1409,13846,1561,12801,1714,12017,1831,7049,1957,11887,2042,9810,2555,12932,2592,11756,2600,13766,3067,13454,3183,12010,
210,36530,313,74112,374,28340,526,74926,923,48481,1088,19432,1472,4485,1546,52410,1556,78184,2050,74926,2077,26695,2177,76555,2227,86328,2414,88771,2714,39012,2988,19751,3046,87957,
3,46540,87,43499,106,313759,440,98893,588,90968,675,330999,683,186396,897,375822,1560,45754,1893,355134,2186,122978,2343,116379,2621,64289,2634,145940,2702,344791,2761,166657,2900,275277,
55,22473,58,14849,126,32187,130,11991,150,9084,518,35114,545,29911,711,30887,938,18330,968,30237,1184,24134,1199,15374,2536,31212,2575,4732,3055,24252,3083,14996,3130,32187,
877,8421,880,8976,1137,9716,1173,9994,1322,9716,1565,9624,1583,8513,1785,8976,1815,8421,1851,8421,2073,7500,2256,9716,2398,8888,2508,9161,2879,8698,2937,8883,3140,6675,
139,49501,259,75375,327,73242,900,67553,916,66693,1117,43134,1809,23673,2091,27288,2153,38588,2168,17630,2240,73953,2488,28801,2491,67778,2581,57322,2821,68975,2872,66131,3197,49667,
55,24942,58,13184,126,99462,130,12236,150,9726,232,40640,518,53091,542,29911,591,27210,711,108596,968,104536,1199,15830,1247,66666,1518,31968,1524,99462,2575,4580,3130,104536,
137,24033,509,146113,871,18066,1068,38892,1086,36832,1261,146113,1369,21300,1463,84175,1686,14548,1776,21716,1784,63767,1867,34621,1935,10210,2059,54340,2101,13863,2233,143382,2802,15782,
21,17891,206,46776,223,148121,603,143633,798,158595,1170,48267,1412,44814,1574,101043,1626,15156,1656,100392,1704,25128,1798,154106,2636,52963,2640,44994,2689,16181,3114,141532,3169,143633,
41,5913,223,40452,315,46744,389,40901,603,40452,1008,45339,1045,40901,1126,40452,1170,46744,1412,44947,1586,46744,1591,19545,1619,43149,1704,25375,2681,37319,2908,39238,2991,40901,
7,97149,118,59127,556,83545,667,148113,768,702370,970,72070,1052,9328,1166,662614,1349,702370,1407,114833,1769,156971,1832,46063,2064,35362,2244,32219,2251,16473,2257,127450,2706,18141,
111,7150,201,4170,412,7307,459,6516,957,7858,1024,8015,1332,5980,1529,7543,1719,7150,2108,4753,2115,8565,2387,2706,2415,8486,2472,5249,2945,7229,3081,7936,3126,8172,
51,24866,238,22497,242,20501,525,24629,531,10057,626,21883,1195,24392,1265,8595,1276,23208,1358,10680,1614,22497,1967,22497,2240,23208,2318,18002,2336,21787,3145,22024,3197,25813,
557,18226,761,18226,857,22074,987,19441,1105,20859,1290,19239,1302,11265,1497,13722,1624,18834,1635,19036,1673,19846,1917,21669,1927,18834,2307,21264,2582,12800,2700,20859,3137,11619,
173,17842,258,25812,534,25738,537,19183,653,33588,884,42942,931,22720,1001,36865,1101,31314,1191,22575,1348,18700,1580,29408,1791,38081,2205,36460,2530,32321,3002,23828,3180,42132,
95,6488,234,12385,733,13596,793,13462,830,10283,1120,8660,1937,13731,2019,12385,2125,9032,2133,9712,2202,9363,2275,2662,2352,5157,2659,14673,2733,13327,2932,14000,3015,13731,
475,8718,620,9093,1135,8531,1393,9468,1457,10218,1611,4424,1742,8906,1847,9468,1880,8531,1960,9562,2127,9000,2217,9937,2479,9562,2608,8437,2845,8069,2970,1532,3146,9000,
7,81822,300,43642,367,56259,549,82683,667,83545,768,85267,970,82253,1075,45311,1122,10498,1349,89574,1367,5649,1407,92158,1666,11787,1852,36215,2244,36967,2363,41567,2596,82458,
212,20117,404,11682,533,12150,552,18226,987,47864,1158,34477,1290,50276,1302,10819,1624,42170,1635,24497,1891,21281,2568,17218,2603,26050,2700,41119,2709,53910,2816,45849,3137,12258,
153,24920,567,32078,594,79317,638,66617,930,50322,1284,46438,1342,52729,1567,5174,1740,53309,1817,65164,1889,73623,1896,106642,1964,49899,2261,112340,2292,29801,2362,106930,2370,246621,
245,2369,424,2416,426,2369,719,2463,763,2440,964,2345,1212,2128,1282,2511,1473,2155,1510,2582,1528,2203,1540,2369,1690,2297,1850,2558,2094,2250,2405,2226,2420,968,
203,2613,275,2714,337,2563,460,2387,528,2286,928,2412,1092,2362,1271,2437,1297,2311,1695,2638,2182,2286,2272,2261,2289,2437,2666,2311,2705,2387,2849,2613,2989,2437,
265,1777,587,682,766,1136,812,1355,843,1690,1196,1899,1289,1865,1507,1673,1508,1603,1748,1708,1858,1690,1904,1638,1974,1568,2427,1725,2814,1777,2911,1261,3104,763,
23,5892,49,5668,76,1994,100,4791,670,5668,726,5106,778,6117,1239,2217,1716,5219,1780,5050,1811,5948,1826,5106,2088,3263,2554,1947,2560,3906,2944,5106,2951,5555,
154,59883,274,29540,448,67571,511,75930,625,23700,644,24400,1206,26445,1537,19561,1585,19676,1687,64088,1952,7356,2008,74537,2118,10335,2745,64088,2756,70357,3181,36757,3199,66177,
55,16439,150,9818,232,16439,471,12837,591,16126,984,14404,1040,12709,1118,8103,1199,13699,1243,16439,1247,14247,1363,16283,2391,16126,2407,14874,2740,6265,2889,6093,3195,9673,
144,9985,388,21486,408,16191,417,19967,451,16674,498,19750,651,6964,722,21486,944,19750,950,16834,1252,6744,1650,20749,1844,15283,2102,17022,2348,21052,2957,10476,3071,20184,
102,14182,320,8932,335,15261,372,15261,684,9976,721,15878,1085,16032,1213,10919,1248,16495,1554,16649,1745,15878,1860,15878,1953,8632,2484,16803,2585,9973,2699,15107,3108,16803,
401,37013,558,32078,594,35251,930,33135,1176,16875,1262,32078,1284,32783,1319,34193,1889,38423,1896,36661,1998,35956,2026,26361,2261,35603,2370,35603,2372,37718,2448,35956,2619,35251,
2,20462,127,16144,184,22951,329,10021,664,15487,799,22117,806,14330,1093,12687,1327,19579,1341,10139,1564,19792,1616,19371,1845,18265,1915,18119,2623,22951,2862,19700,3060,20213,
539,8481,579,9744,698,9474,909,8120,1114,9564,1152,9113,1161,8301,1389,8932,1409,8842,1561,9023,1876,8752,1957,8842,2092,8210,2555,9203,2600,8301,3067,9654,3183,9203,
78,4468,293,2059,383,2501,505,4511,780,4341,832,4256,836,2078,1452,2942,1907,4334,2043,4000,2252,3958,2462,4553,2514,1592,2804,4298,2850,4639,2938,1973,2942,4383,
185,21006,222,13308,413,19745,428,16221,572,6619,710,20585,1062,19745,1198,21216,1259,18905,1374,20165,1668,18771,2120,2204,2432,22476,2435,6251,2579,20375,2697,16117,2774,18905,
4,7605,185,6408,413,7605,428,7253,571,6549,805,6549,910,5156,1374,7112,1550,7464,1755,5961,2120,2437,2349,6971,2432,6549,2435,6051,2507,7323,2986,6470,3087,6760,
575,3214,724,751,819,3214,1127,3688,1241,2091,1858,3045,1921,2027,2006,3451,2144,3113,2183,3316,2260,1820,2557,1097,2716,3688,2911,1108,2975,1768,3118,3485,3142,925,
70,12809,246,12446,439,11382,632,12325,1054,2043,1096,12567,1108,12809,1218,3992,1453,11600,1599,7579,1712,792,1732,10996,2329,11479,2578,683,2751,5924,2841,8999,2966,3629,
113,1612,301,2692,480,3818,573,3214,724,822,1084,6487,1127,5914,1241,2008,1858,6614,1921,1928,2006,5914,2144,6741,2183,6550,2716,6932,2760,5724,3118,6360,3142,945,
81,14496,117,12666,308,12948,351,14496,362,13511,463,14074,515,11598,874,12666,954,15340,1225,14074,1278,8812,1808,12948,2184,14074,2354,8886,2837,12807,2871,12807,3185,14918,
163,658000,312,787005,785,1593270,927,50373,1148,80201,1306,460274,1477,704392,1482,123165,1536,929786,1643,750638,1652,121911,1672,179450,1869,772885,2011,586664,2297,432778,2418,295223,2978,139122,
111,7090,136,6337,237,6822,288,6956,403,6421,735,3338,901,6755,1026,3540,1071,7291,1757,3112,1990,6020,2410,3041,2415,7023,2678,6086,2945,6020,2980,6622,3126,6153,
34,18046,364,9639,569,9744,618,20157,698,21398,707,5250,909,20793,912,15514,1152,8606,1245,20581,1373,9334,1389,21218,1655,13066,2092,21218,2620,1837,2653,19944,3067,21854,
191,32930,470,31386,668,18620,700,67693,712,15874,773,23373,792,18166,924,23259,949,55516,1380,55594,1516,67023,1707,66352,2443,67693,2581,55602,2688,31591,2690,60990,2747,73055,
745,1389,1081,1232,1273,1284,1441,1284,1483,1402,1552,1219,1752,1245,1772,1297,1859,1232,1890,1284,1965,1284,2235,1271,2470,1232,2814,1245,2848,1389,3040,1311,3086,1271,
176,20377,628,8426,908,18839,919,9674,1377,17301,1417,19992,1559,15646,1582,19800,1664,17556,1803,15430,2170,3711,2380,20761,2386,19224,2589,6322,2597,17493,2662,20377,3161,15390,
96,39596,355,37596,584,40395,997,27176,1138,40795,1254,39996,1329,41879,1470,39996,1485,34513,1501,36396,1530,42395,1612,41195,1638,42795,1665,39596,1758,13914,2330,35996,2638,35996,
96,94834,355,138028,583,40395,997,28840,1138,129746,1329,39140,1343,125605,1485,34164,1501,138028,1530,138028,1612,144929,1638,147689,1665,142168,1758,11982,2330,149070,2638,135267,2648,135267,
169,113233,489,341783,649,552616,906,310396,1064,248375,1125,59626,1162,45755,1315,116810,1466,16022,1873,148505,1934,50482,1995,208208,2210,236942,2254,177501,2480,26817,2584,97211,3041,88719,
407,4514,458,4146,468,4146,476,3867,829,4745,833,3309,1023,4146,1109,2062,1555,4653,2220,3962,2296,4192,2513,4745,2725,4168,2859,3772,2950,3931,3025,2354,3122,4699,
561,682,643,761,843,710,960,753,1039,718,1196,653,1289,667,1475,768,1748,667,1858,696,2260,674,2518,782,2557,753,2560,725,2911,739,2967,761,3136,725,
106,81253,263,82136,541,85669,675,84786,683,87435,1078,89483,1291,87435,1504,32786,1514,57958,1872,42476,1893,85669,2331,71612,2621,66409,2702,85669,2770,90968,2806,40096,2900,91851,
71,2339,100,2502,670,2128,726,2268,778,2455,960,945,1039,2362,1041,2245,1239,2030,2498,2245,2554,1891,2892,2315,2944,2198,2951,2362,3032,2105,3172,2151,3194,2222,
15,65995,47,199843,63,133727,188,229350,230,119369,247,69367,289,80102,618,25310,911,179021,981,691893,1245,101957,1397,750005,1536,719568,1661,75391,2001,272395,2076,152286,2643,109764,
55,24449,126,27210,232,23179,471,11614,545,27462,564,16596,711,23431,968,23179,1199,15678,1247,24439,1388,17832,1518,24943,1524,27210,2553,18507,2889,6896,3130,27210,3195,11267,
42,28965,198,32801,299,237600,379,226600,398,28896,613,2948,815,68540,1313,21207,1361,88887,2021,93789,2206,200200,2253,193732,2630,69838,2642,65661,2686,204865,2952,168361,3154,21204,
16,6682,365,55696,385,22657,409,21322,657,26935,1106,53423,1411,26354,1515,4195,1593,51718,1699,56264,1749,37721,1885,34145,2058,48836,2149,54559,2327,36375,2790,19778,3110,16943,
124,68301,153,27357,558,79317,567,35251,638,65994,930,51309,1284,46438,1342,48210,1740,58862,1817,67099,1889,66097,1896,73442,1964,47980,1998,53170,2261,71973,2292,30129,2370,80051,
371,20337,758,17340,1044,8815,1058,606323,1244,4042,1600,23583,1610,22855,1634,600158,2322,268337,2403,4920,2531,60360,2647,539888,2817,5997,2893,157472,2929,16918,3012,450435,3035,48228,
342,11056,343,11056,639,13243,852,12879,880,12271,1538,11299,1602,11178,1815,11846,2193,11299,2398,9606,2546,12028,2606,13000,2801,7693,2879,9972,2907,11664,2937,12028,3011,13000,
652,179133,748,101434,873,108911,1051,28529,1169,149552,1287,44227,1346,51770,1682,13104,1813,172560,1840,22428,2111,167629,2339,147404,2476,13938,2809,21044,2891,31804,3058,165986,3152,169273,
0,1799458,28,651040,217,163690,227,517749,291,161425,795,1090986,1292,853549,1378,244836,1813,1603477,1819,1728192,2123,1525373,2157,761558,2337,509308,2562,380276,2742,58032,3125,410906,3167,262382,
72,12458,437,30852,791,25995,1180,15914,1570,5088,1631,16202,1734,5777,1739,25710,1822,20836,1898,29138,1981,30566,2044,27709,2181,27424,2188,27138,2234,8173,2338,27135,2459,28567,
459,6034,466,5242,850,8053,967,7677,1059,8204,1332,5077,1476,7828,1529,7376,1636,7150,2108,4572,2196,7828,2300,6849,2335,7376,2399,7828,2472,5006,2732,3818,2949,7150,
183,4078,725,4037,893,4159,1087,4404,1381,3859,1721,4159,1744,4363,1764,2243,1800,3751,1846,4078,1999,3751,2203,4322,2332,3792,2500,4322,2668,4281,2748,4363,3030,3710,
183,1870,636,1694,1382,1747,1405,1747,1620,1641,1697,1659,1800,1923,1879,1765,2332,1782,2499,1800,2500,1835,2533,1888,2626,1469,2629,1659,2755,1817,2831,1906,2915,1606,
32,268100,223,214219,315,68640,547,143633,548,45396,1045,139391,1126,94528,1170,46428,1412,48082,1591,18815,1656,91266,1704,23896,1798,173819,2681,36922,2991,124218,3094,289548,3169,254695,
919,9271,1161,15962,1659,9644,1664,16867,1714,15870,1831,7124,1957,18515,2042,9162,2246,17104,2380,16399,2592,16005,2625,8626,2854,15972,2864,9251,2874,17634,3170,17986,3183,11289,
418,4993,633,5825,775,5048,811,5437,817,5492,1172,5658,1440,5603,1613,5825,2002,5825,2096,5658,2162,5991,2229,5714,2488,5104,2735,5991,2901,5991,2921,5880,3047,5159,
35,82440,224,34542,436,40350,653,32283,762,27577,915,72584,1057,94089,1101,29793,1348,22648,1362,59662,1580,31227,1596,82440,1693,75590,2231,34348,2270,83336,2612,93193,3157,26939,
305,47744,318,67512,366,97715,666,195624,695,170934,889,207020,1140,170934,1188,203221,1414,140475,1442,176632,1519,184229,1856,197524,2199,188027,2654,155735,2734,139092,2828,159660,2857,191617,
48,5336,262,5507,803,7067,932,8219,992,6990,1002,7067,1021,7374,1333,6885,2007,8066,2158,7528,2200,6913,2248,7221,2552,7605,2670,4230,2955,7451,3059,7144,3096,7605,
85,75145,277,68941,311,46556,789,64115,939,69630,941,70319,1283,33436,1502,65493,1627,66183,1737,42387,1984,74456,2003,71009,2190,62736,2408,57733,2525,66183,3005,71009,3076,6944,
79,6329,97,13279,478,13418,521,14109,1005,12864,1027,13157,1065,4559,1660,5634,1916,8556,1961,13833,2135,14247,2215,7721,2458,14801,2671,1140,3054,12449,3148,13279,3193,5879,
375,13066,631,7066,898,13732,962,12266,995,6432,1047,12266,1174,13333,1299,6913,1499,14399,1539,12933,1824,7256,2116,4469,2249,13066,2333,12666,2696,11999,2738,13732,2962,13834,
296,14708,723,61202,781,34114,1669,22686,1674,54141,1763,16912,1818,26226,1824,7177,1842,15350,1882,11649,2116,4327,2185,32073,2278,19991,2567,17390,2675,15552,2840,29551,3123,18434,
42,3142,53,3078,198,3434,298,3142,299,3013,379,3402,592,2948,756,3304,1313,3272,1361,3272,1376,3402,1402,3272,2021,3013,2156,3045,2253,3142,2616,1069,2642,3402,
156,36889,269,29030,332,41299,491,39696,514,38894,925,38894,1020,34622,1399,38493,1750,42903,1972,42903,2130,38092,2346,43304,2395,38493,2523,40898,2556,40497,2997,42903,3178,37691,
323,6336,346,923,493,5926,736,22145,892,12913,976,20655,1082,16838,1334,20868,1445,21294,1877,8520,1973,10759,2132,12050,2371,20016,2436,4457,2715,20868,2847,10780,3107,21506,
445,43271,530,42811,623,46494,734,37779,1352,44652,1382,50177,1724,41890,1879,10623,1920,41890,2497,3659,2657,45113,2667,47415,2831,46954,2915,41430,3004,27270,3082,42351,3165,45113,
663,1860,750,9447,888,9242,1005,9755,1139,9242,1216,2134,1355,6510,1404,9344,1774,8679,1930,3377,2356,7021,2422,9447,2545,10782,2635,8384,2820,10679,2965,7696,3151,1786,
15,21762,34,16438,47,24837,289,23655,347,23418,579,19944,590,25783,1014,18133,1245,23891,1389,24601,1655,14734,1661,23655,2001,25074,2092,22235,2221,16260,2643,21762,3067,22472,
195,10014,239,9625,254,7746,984,10111,1060,10500,1314,10598,1465,9139,1496,8945,1587,9917,1947,8195,1988,10403,2032,9917,2321,10403,2391,9236,2407,9528,2492,9528,3053,9528,
555,9093,686,8140,907,31024,1135,14762,1611,5210,1742,11471,1847,32963,1880,20372,1960,29731,1992,8034,2127,27388,2217,20737,2479,19389,2608,11550,2727,27720,2931,13058,3146,27503,
189,25765,259,45218,423,38100,949,42287,996,11639,1263,28473,1911,42706,2228,45218,2306,22221,2548,11066,2569,15999,2688,34682,2776,38100,2822,7360,2912,41869,2930,31254,3156,34361,
168,13391,678,12254,893,42984,1267,9984,1562,40468,1721,38361,1744,22271,1764,2220,1783,42660,1789,139878,1846,40050,1999,20038,2444,11184,2668,8913,2687,6946,2748,8673,3048,9724,
307,98201,445,89273,530,63673,616,43271,734,38520,1352,92249,1382,90265,1724,80444,1879,10955,1920,45402,2497,3659,2499,20111,2667,73894,2831,108120,2915,102168,3004,23230,3165,102168,
187,15565,195,16949,254,8413,381,16776,694,18678,699,17813,764,18851,1060,17818,1095,17813,1314,13832,1496,11774,1947,8522,2114,9713,2603,17640,2628,18678,2695,17986,2855,18851,
